type_id,type_name,category_id,category_name,group_id,group_name,primary_index,sub_index
52552,Manticore Vitalshift EGO SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52553,Cormorant Vitalshift EGO SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52554,Jackdaw Vitalshift EGO SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52555,Cerberus Vitalshift EGO SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52556,Osprey Navy Issue Vitalshift EGO SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52557,Basilisk Vitalshift EGO SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52558,Eagle Vitalshift EGO SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52559,Ferox Vitalshift EGO SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52560,Golem Vitalshift EGO SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52561,Bustard Vitalshift EGO SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52562,Charon Vitalshift EGO SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52563,Phoenix Vitalshift EGO SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52569,Crusader Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52570,Malediction Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52571,Retribution Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52572,Vengeance Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52573,Anathema Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52574,Purifier Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52575,Pontifex Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52576,Augoror Navy Issue Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52577,Omen Navy Issue Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52578,Curse Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52579,Pilgrim Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52580,Zealot Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52581,Sacrilege Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52582,Oracle Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52583,Apocalypse Navy Issue Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52584,Armageddon Navy Issue Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52585,Redeemer Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52586,Prorator Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52587,Impel Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52588,Apostle Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52589,Archon Star Captain SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52595,Succubus True Deliverance SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52596,Nightmare True Deliverance SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52597,Phantasm True Deliverance SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52598,Revenant True Deliverance SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52629,Harpy Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52630,Hawk Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52631,Cormorant Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52632,Flycatcher Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52633,Moa Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52634,Eagle Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52635,Onyx Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52636,Caracal Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52637,Osprey Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52638,Tayra Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52639,Crane Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52640,Bustard Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52641,Minokawa Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52642,Wyvern Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52643,Leviathan Kimotoro Eskeitan SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52697,Nergal Niflhel Gildclaw SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52698,Draugur Niflhel Gildclaw SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52699,Ikitursa Niflhel Gildclaw SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52703,Worm Aetheric Raiders SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52704,Gila Aetheric Raiders SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52705,Rattlesnake Aetheric Raiders SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52706,Atron Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52707,Imicus Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52708,Incursus Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52709,Maulus Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52710,Navitas Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52711,Tristan Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52712,Enyo Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52713,Ishkur Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52714,Helios Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52715,Nemesis Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52716,Keres Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52717,Ares Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52718,Taranis Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52719,Thalia Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52720,Federation Navy Comet Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52721,Maulus Navy Issue Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52722,Algos Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52723,Catalyst Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52724,Magus Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52725,Eris Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52726,Hecate Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52727,Celestis Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52728,Exequror Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52729,Thorax Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52730,Vexor Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52731,Deimos Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52732,Ishtar Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52733,Phobos Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52734,Oneiros Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52735,Arazu Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52736,Lachesis Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52737,Proteus Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52738,Exequror Navy Issue Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52739,Vexor Navy Issue Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52740,Brutix Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52741,Myrmidon Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52742,Talos Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52743,Astarte Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52744,Eos Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52745,Brutix Navy Issue Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52746,Dominix Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52747,Hyperion Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52748,Megathron Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52749,Sin Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52750,Kronos Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52751,Dominix Navy Issue Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52752,Megathron Navy Issue Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52753,Moros Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52754,Thanatos Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52755,Nyx Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52756,Erebus Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52757,Epithal Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52758,Iteron Mark V Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52759,Kryos Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52760,Miasmos Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52761,Nereus Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52762,Viator Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52763,Occator Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52764,Obelisk Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52765,Anshar Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52766,Ninazu Inner Zone Vanguard SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52767,Imperial Navy Slicer Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52768,Malediction Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52769,Purifier Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52770,Confessor Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52771,Curse Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52772,Devoter Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52773,Prophecy Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52774,Damnation Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52775,Apocalypse Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52776,Apocalypse Navy Issue Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52777,Armageddon Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52778,Armageddon Navy Issue Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52779,Redeemer Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52780,Revelation Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52781,Avatar Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52782,Providence Crown and Swords SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52844,Breacher Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52845,Burst Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52846,Probe Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52847,Rifter Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52848,Slasher Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52849,Vigil Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52850,Jaguar Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52851,Wolf Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52852,Cheetah Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52853,Hound Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52854,Hyena Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52855,Claw Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52856,Stiletto Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52857,Scalpel Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52858,Republic Fleet Firetail Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52859,Vigil Fleet Issue Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52860,Talwar Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52861,Thrasher Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52862,Bifrost Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52863,Sabre Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52864,Svipul Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52865,Bellicose Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52866,Rupture Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52867,Scythe Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52868,Stabber Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52869,Muninn Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52870,Vagabond Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52871,Broadsword Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52872,Scimitar Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52873,Huginn Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52874,Rapier Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52875,Loki Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52876,Scythe Fleet Issue Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52877,Stabber Fleet Issue Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52878,Cyclone Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52879,Hurricane Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52880,Tornado Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52881,Claymore Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52882,Sleipnir Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52883,Hurricane Fleet Issue Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52884,Maelstrom Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52885,Tempest Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52886,Typhoon Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52887,Panther Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52888,Vargur Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52889,Tempest Fleet Issue Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52890,Typhoon Fleet Issue Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52891,Naglfar Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52892,Nidhoggur Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52893,Hel Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52894,Ragnarok Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52895,Hoarder Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52896,Mammoth Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52897,Wreathe Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52898,Prowler Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52899,Mastodon Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52900,Fenrir Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52901,Nomad Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
52902,Lif Snowline Bladeracer SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53007,Damnation Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53008,Paladin Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53009,Avatar Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53010,Drake Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53011,Golem Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53012,Leviathan Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53013,Brutix Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53014,Megathron Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53015,Nyx Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53016,Tornado Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53017,Typhoon Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53018,Hel Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53019,Cruor Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53020,Ashimmu Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53021,Bhaalgorn Malagrin Marshlight SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53022,Nergal All-Stars Casino Clash SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53023,Ikitursa All-Stars Casino Clash SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53024,Draugur All-Stars Casino Clash SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53129,Apocalypse Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53130,Arbitrator Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53131,Prophecy Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53132,Coercer Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53133,Caracal Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53134,Scorpion Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53135,Drake Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53136,Cormorant Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53137,Thorax Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53138,Megathron Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53140,Algos Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53141,Stabber Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53142,Typhoon Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53143,Hurricane Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53144,Talwar Abyssal Firestorm SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53149,Bantam Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53150,Condor Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53151,Griffin Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53152,Heron Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53153,Kestrel Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53154,Merlin Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53155,Harpy Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53156,Hawk Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53157,Buzzard Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53158,Manticore Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53159,Kitsune Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53160,Crow Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53161,Raptor Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53162,Kirin Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53163,Caldari Navy Hookbill Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53164,Griffin Navy Issue Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53165,Corax Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53166,Cormorant Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53167,Stork Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53168,Flycatcher Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53169,Jackdaw Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53170,Blackbird Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53171,Caracal Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
53172,Moa Zento Isideko Combine SKIN,91,SKINs,1950,Permanent SKIN,Consumer Price Index,SKINs
